Topic,Thread ID,Post ID,User ID,Time,Post Content
iraq_war,409192893_3480004751001,50,foxred03,Wed 28 November 2007 07:12 AM,"Americans were somewhat unified during WWII because the mission was clear, the politicians in charge did not lie to the American people, and there was certainty that what we were doing was right.  You cannot lie to the US public and expect them to support a given policy.  We saw this in Vietnam.    The war in Iraq has now killed more Americans than died on 9/11.  The terrorist were not in Iraq prior to our invasion.  We created conditions which were ideal for an insurgency.  Now we have a lot of people pissed off in the middle east who would not have become terrorists if we had not invaded.    How is fighting an insurgency in Iraq keeping us safe at home?  Islamic terrorists are not the German Army of WWII.  They can choose to fight in Iraq, Afghanistan, Chechnya, France, or anywhere else.  Many terrorists are not controlled by a larger group, and few are controlled by a state.  Many terrorists are self supporting and self generating.  Look at the doctors in the UK a few months ago.  The war in Iraq certainly didn&apos;t stop them from attacking airports.    There have been attempted terrorist attacks in the US since we invaded Iraq.  Good police work and security at home stopped them.  The fact that they were stopped IN THE UNITED STATES shows that there WERE NOT tied down in Iraq. "
iraq_war,409192893_3480004751001,51,carbs11,Wed 28 November 2007 07:12 AM,"REPLYING TO foxred03 WHO SAID: <u>&quot;  Just because we  are  fighting a war dosen&apos;t mean we  should  be.  I get the idea that a lot of people here are blind supporters in war time, and if we invaded New Zealand tomarrow ya&apos;ll would be for it.&quot;</u> And that says it all we who support are dumb,please give us some credit. We invaded because we had intel that told us that Saddam was a threat....one question for you all,  if this intel had been without a doubt right and the President did nothing and many Americans died in result you all would be asking for his head...why ...because he had intel that said the threat was there....isn&apos;t that what some people are implying about Sept.  11. On you saying that 4,000 american lives would have been spared if we hadn&apos;t invaded...what if Saddam killed 8,000 innocent American lives (men, women, and children) which by the way they, the terrorist, do not carethat they kill. I can guarentee that out of that 4,000 American servicemembers who have died, 3,999 would much that they died than a child dying here along with innocent people. We as servicemembers, when we sign up know that at any time we could be called into harm&apos;s way and lose our lives...whether or not we are at war or sent to ,say Bosnia, just my opinion. "
iraq_war,409192893_3480004751001,52,foxred03,Wed 28 November 2007 07:18 AM,"REPLYING TO carbs11 WHO SAID: <u>&quot; And that says it all we who support are dumb,please give us some credit. We invaded because we had intel that told us that Saddam was a threat....one question for you all,  if this intel had been without a doubt right and the President did nothing and many Americans died in result you all would be asking for his head...why ...because he had intel that said the threat was there....isn&apos;t that what some people are implying about Sept.  11. On you saying that 4,000 american lives would have been spared if we hadn&apos;t invaded...what if Saddam killed 8,000 innocent American lives (men, women, and children) which by the way they, the terrorist, do not carethat they kill. I can guarentee that out of that 4,000 American servicemembers who have died, 3,999 would much that they died than a child dying here along with innocent people. We as servicemembers, when we sign up know that at any time we could be called into harm&apos;s way and lose our lives...whether or not we are at war or sent to ,say Bosnia, just my opinion.&quot;</u>   I don&apos;t give credit for  ups.  The bottom line is that those who sold the war were wrong.  Then, they ignored competent advice and screwed up the post-war reconstruction.  There were plenty of people in the military who recognized the problems we would face after the fall of Saddam and they were ignored or fired.  Cheney is on the record (I&apos;m sure you have seen the Youtube video), he spelled out the problems an invading army would have after taking Iraq over a DECADE before we actually did it.  Why he chose to ignore what he, himself, said is beyond me.  If a military commander had screwed up the planning for an operation as badly as OIF has been, he would be relieved.  Yet once people get to a certain level of power, some want to let them off the hook. "
iraq_war,409192893_3480004751001,53,carbs11,Wed 28 November 2007 07:37 AM,"REPLYING TO foxred03 WHO SAID: <u>&quot;   I don&apos;t give credit for  ups.  The bottom line is that those who sold the war were wrong.  Then, they ignored competent advice and screwed up the post-war reconstruction.  There were plenty of people in the military who recognized the problems we would face after the fall of Saddam and they were ignored or fired.  Cheney is on the record (I&apos;m sure you have seen the Youtube video), he spelled out the problems an invading army would have after taking Iraq over a DECADE before we actually did it.  Why he chose to ignore what he, himself, said is beyond me.  If a military commander had screwed up the planning for an operation as badly as OIF has been, he would be relieved.  Yet once people get to a certain level of power, some want to let them off the hook.&quot;</u> I never said to let anybody off the hook what war has or was ever planned well none, no plan works out 100  of the time if anybody should know its the people here.  OIF was royaly screwed but does that mean leave, no it means correct the problem..improvise. I haven&apos;t watched the youtube video but who cares lets get the job done leave there in better shape than how we found it...its not going to be easy but we are the best military in the world lets start acting like it "
iraq_war,409192893_3480004751001,54,THANKUVETS,Wed 28 November 2007 07:56 AM,"I will we agree on one thing, we should have done it right the first time, and taken him out..  For the rest, we will just have to disagree, but that is okay too. Its what makes this good to talk about, opens other ideas.   I have read your stuff and I can see your point some. So I guess we just agree to disagree on some of the points then.   That is cool, its what makes us a great nation."
iraq_war,409192893_3480004751001,55,foxred03,Wed 28 November 2007 08:20 AM,Fair enough. 
iraq_war,409192893_3480004751001,56,THANKUVETS,Wed 28 November 2007 08:31 AM,Thank you.
Topic,Thread ID,Post ID,User ID,Time,Post Content
iraq_war,409192893_4330020922001,1,xerello,Tue 21 July 2009 10:18 AM,"The plan in Iraq is for that country to become a beacon of democracy in the Middle East and influence other countries in the region to also become peace loving democracies where human rights and freedom are enjoyed by all   with lots of Pizza Huts and Walmarts.   There is a possibility that, like most of what President Bush planned in Iraq, this rosy scenario won t happen.   The Iraqi government is corrupt and cannot provide basic services to a majority of its citizens. They may use force to stay in power, which could cause a civil war.   There are several insurgent groups that are still fighting in Iraq who want power, who could cause a civil war.  The Sunni do not trust the Shia, the Shia do not trust the Sunni and no one trusts the Kurds who want their own country   which could cause a civil war.    Al Qaeda is still active in Iraq and is working to destabilize the Iraqi government.   And then there is politics, Iraqi style, as written about below.   So should we leave, no matter what, on 12-31-11?   ANBAR / Aswat al-Iraq: As armed attacks are on the rise in al-Anbar, the fears of local residents of this western Iraq city about violence are mounting, pointing an accusing finger at political conflicts.    The once-relied-on security agencies in Anbar are now helpless as to confront violence for the two specific reasons of poor intelligence gathering and security commanders  inclination to avoid clashing with powerful political blocs,  Sheikh Khalifa told Aswat al-Iraq news agency.     Mostafa Iyad, 30, told Aswat al-Iraq,  We re no longer aware who stands behind these attacks. Our concerns are growing that the phantom of terrorism would return in a new attire; not Al-Qaeda in Iraq network s terrorism, but that of parties that place the citizens between a rock and a hard place only to jockey for sovereign positions in the province.  &amp;gt;http://en.aswataliraq.info/?p 116262 "
iraq_war,409192893_4330020922001,2,dragonflyer04,Tue 21 July 2009 10:45 AM,"The drawdown is similar to the end of the Vietnam War...we never lost a battle but the trained indiginous forces did not have the fortitude to defend their country. Again, the influence of Syria and Iran will directly impact any attempts the arrogant Iraqi&apos;s to establish a nation-state representative of the Iraqi people...   Will Iraq disintegrate or just transend into a Muslim (Shia dominated) nation under Muslim Law? Probibly. "
iraq_war,409192893_4330020922001,3,john2x,Tue 21 July 2009 11:14 AM,"REPLYING TO xerello WHO SAID: <u>&quot; The plan in Iraq is for that country to become a beacon of democracy in the Middle East and influence other countries in the region to also become peace loving democracies where human rights and freedom are enjoyed by all   with lots of Pizza Huts and Walmarts.   There is a possibility that, like most of what President Bush planned in Iraq, this rosy scenario won t happen.   The Iraqi government is corrupt and cannot provide basic services to a majority of its citizens. They may use force to stay in power, which could cause a civil war.   There are several insurgent groups that are still fighting in Iraq who want power, who could cause a civil war.  The Sunni do not trust the Shia, the Shia do not trust the Sunni and no one trusts the Kurds who want their own country   which could cause a civil war.    Al Qaeda is still active in Iraq and is working to destabilize the Iraqi government.   And then there is politics, Iraqi style, as written about below.   So should we leave, no matter what, on 12-31-11?   ANBAR / Aswat al-Iraq: As armed attacks are on the rise in al-Anbar, the fears of local residents of this western Iraq city about violence are mounting, pointing an accusing finger at political conflicts.    The once-relied-on security agencies in Anbar are now helpless as to confront violence for the two specific reasons of poor intelligence gathering and security commanders  inclination to avoid clashing with powerful political blocs,  Sheikh Khalifa told Aswat al-Iraq news agency.     Mostafa Iyad, 30, told Aswat al-Iraq,  We re no longer aware who stands behind these attacks. Our concerns are growing that the phantom of terrorism would return in a new attire; not Al-Qaeda in Iraq network s terrorism, but that of parties that place the citizens between a rock and a hard place only to jockey for sovereign positions in the province.  &amp;gt;http://en.aswataliraq.info/?p 116262&quot;</u>     Poll is missing the option leave now. which would be my choice since we shouldnt be there to start with. Civil war is inevitable and would have been over with by now and we could be dealing with the winner. "
iraq_war,409192893_4330020922001,4,L0A1,Tue 21 July 2009 11:15 AM,It&apos;s also missing the Option to let the Iraqi&apos;s decide.
iraq_war,409192893_4330020922001,5,xerello,Tue 21 July 2009 11:30 AM,"There is no option to  leave now  since moving more than 130,000 combat and support troops takes time. I believe that President Obama has set next August as being a target date to remove  most  of the troops because the commanders on the ground said they would need that much time.   As for letting the Iraqis decide     Al Qaeda was NOT established in Iraq the way they are established now before the war started. When American forces leave, America s number one enemy will claim victory, since they will be on the battlefield and we are not. Al Qaeda will continue to try and destabilize the Iraqi government and maybe the Middle East after we are gone   that is a threat to our national security.   Then there is the matter of Iran. They are developing a nuclear weapon which is a direct threat to America s national security. We now have military capability on their border. After 12-31-11 we will have none.   If there are national security issues for the United States in Iraq, why should the Iraqis decide?  It is a difficult question, but one that is going to have to be answered as we get closer to 12-31-11. "
iraq_war,409192893_4330020922001,6,21194237,Tue 21 July 2009 12:00 PM,"REPLYING TO dragonflyer04 WHO SAID: <u>&quot; The drawdown is similar to the end of the Vietnam War...we never lost a battle but the trained indiginous forces did not have the fortitude to defend their country. Again, the influence of Syria and Iran will directly impact any attempts the arrogant Iraqi&apos;s to establish a nation-state representative of the Iraqi people...   Will Iraq disintegrate or just transend into a Muslim (Shia dominated) nation under Muslim Law? Probibly.&quot;</u>    Had ya been there, you&apos;d know that our democrat controlled congress didn&apos;t just &amp;quot;draw down&amp;quot; from Vietnam; they cut RVN off from all logistical support.  Who knows how it might have come out had America lived up to it&apos;s obligations to at least give the ARNV a chance?  I see NO similarity between America&apos;s abandonment of Vietnam and what is occurring in Iraq/Afghanistan.  Further, I find it a bit strange that democrats who criticized Bush for doing more or less exactly what Obama is doing now.....are quiet.  Where are all the demonstrators against the war(s) now that they belong to Obama? "
iraq_war,409192893_4330020922001,7,sgtjrwhite,Tue 21 July 2009 02:53 PM,"Xerello  What we lack in this country is called commitment, like  in WWII. Having been in Vietnam, I see the same problem in IRAQ &amp; AFGAN. Limits are put on our arm forces, want to fight a war let the military fight it not the politicians in Washington. As a 20yr vet to our country, I m ashamed that a nation this great has taken a back seat to the rest of the world.  Gen Patton said it best in Italy as they were crossing a bridge and his army was stalled He went up to the Major leading the Army and asked what was the problem, the Major stated their was a Italian and his donkey and all his household effects that would not move, he told the Major to push his household effects over the side of the bridge and stated  He started this war I didn t  lets keep this army moving. That is the commitment, I am talking about  P.S. Dragonfly hit the nail on the head. He just said it better. "
iraq_war,409192893_4330020922001,8,xerello,Tue 21 July 2009 03:38 PM,"REPLYING TO sgtjrwhite WHO SAID: <u>&quot; Xerello  What we lack in this country is called commitment, like  in WWII. Having been in Vietnam, I see the same problem in IRAQ &amp; AFGAN. Limits are put on our arm forces, want to fight a war let the military fight it not the politicians in Washington. As a 20yr vet to our country, I m ashamed that a nation this great has taken a back seat to the rest of the world.  Gen Patton said it best in Italy as they were crossing a bridge and his army was stalled He went up to the Major leading the Army and asked what was the problem, the Major stated their was a Italian and his donkey and all his household effects that would not move, he told the Major to push his household effects over the side of the bridge and stated  He started this war I didn t  lets keep this army moving. That is the commitment, I am talking about  P.S. Dragonfly hit the nail on the head. He just said it better.&quot;</u>   World War II was a war against nation states and the citizens who supported their leaders. It was the type of war that justified Hiroshima and Dresden.   The war in Iraq is one of regime change. Our leader decided that their leader should no longer be the ruler of Iraq, calling it a matter of national security. We were never at war with the people of Iraq.   That is how we got to this very unsatisfactory point.   Now there are still national security issues for America in Iraq.   That is where the question of this thread comes in. Should we leave no matter what on 12-31-11? "
iraq_war,409192893_4330020922001,9,sgtjrwhite,Wed 22 July 2009 01:50 PM,Xerello A regime change? Tell that to all the soldiers  family s that have lost love ones. Plain and simple we are at war in IRAQ &amp; AFGAN. You talk like a man w/a paper Azhole                                                          Later  
iraq_war,409192893_4330020922001,10,Yooper_tj,Wed 22 July 2009 02:04 PM," Hold on there...  If you&apos;re standing in Tehran, and you&apos;re facing north, and you turn your head to the left...Iraq is right over there.  So we leave.  Now turn your head to the right, and tell me what you see right over there?  Now turn around and look south...those big grey things straight ahead of you in that body of water there?  Come on, x...let&apos;s not rhetoricize geography like the neos do the sciences, now.   "
iraq_war,409192893_4330020922001,11,Yooper_tj,Wed 22 July 2009 02:06 PM,REPLYING TO sgtjrwhite WHO SAID: <u>&quot; Xerello A regime change? Tell that to all the soldiers  family s that have lost love ones. Plain and simple we are at war in IRAQ &amp; AFGAN. You talk like a man w/a paper Azhole                                                          Later &quot;</u>   So it&apos;s not about regime change...you say..  It&apos;s not about oil...that&apos;s what the last administration says...  Al Qaeda wasn&apos;t there before we moved in...that&apos;s now the contention of the CIA...  Just what should we be telling those families?
iraq_war,409192893_4330020922001,12,xerello,Wed 22 July 2009 04:44 PM,"REPLYING TO sgtjrwhite WHO SAID: <u>&quot; Xerello A regime change? Tell that to all the soldiers  family s that have lost love ones. Plain and simple we are at war in IRAQ &amp; AFGAN. You talk like a man w/a paper Azhole                                                          Later &quot;</u>   You act like regime change in Iraq was my idea, Sarge.   &amp;quot;Let me start with the Iraqi regime. The stated policy of my government is that we have a regime change.   President Bush 26 May 2002   We come to Iraq with respect for its citizens, for their great civilization and for the religious faiths they practice. We have no ambition in Iraq, except to remove a threat and restore control of that country to its own people.  President Bush announcing he invasion of Iraq, 19 March, 2003.   I am just telling you how it is - there is nothing plain and simple about the war in Iraq.   If it was war, plain and simple, then al Qaeda would not still be established in Mosul, because American forces would have been able wage total war by going building to building destroying all until they were no more.  Right now, because of the ROE agreed to by President Bush, if Americans have intelligence about al Qaeda in Iraq, they have to get permission from the Iraqis to go after the bad guys.   How is that a plain and simple war?  Now we have a timetable for withdraw from Iraq. But when we leave, al Qaeda will still be there, and the Iraqi forces will not be able to defeat them. Should we just leave anyway? "
iraq_war,409192893_4330020922001,13,RRR52,Wed 22 July 2009 05:17 PM,"REPLYING TO Yooper_tj WHO SAID: <u>&quot;Come on, x...let&apos;s not rhetoricize geography like the neos do the sciences, now.   &quot;</u>   Or pervert reality, in general, as do the collectivists of the Brave New World defined by ardent obamanites.     "
iraq_war,409192893_4330020922001,14,billbright,Wed 22 July 2009 07:28 PM,"REPLYING TO dragonflyer04 WHO SAID: <u>&quot; Will Iraq disintegrate or just transend into a Muslim (Shia dominated) nation under Muslim Law? Probibly.&quot;</u>   It is already a Muslim nation. It was never a true democracy. Did anyone get a look at the so-called constitution? It&apos;s a Shiite theocracy. We&apos;ve been constructing our future enemies there, just as we have in Afghanistan. This is NOT a win. "
iraq_war,409192893_4330020922001,15,Yooper_tj,Wed 22 July 2009 07:43 PM,"REPLYING TO RRR52 WHO SAID: <u>&quot;   Or pervert reality, in general, as do the collectivists of the Brave New World defined by ardent obamanites.    &quot;</u>   Baa-aa-aah...the neorethuglicontrarian chicken-little-sky-is-falling-panic-mongers are angry that demosociofascilibitard-koolaid-drinking-sheeple don&apos;t stampede like the bulls do.           "
iraq_war,409192893_4330020922001,16,LineDoggie,Wed 22 July 2009 07:59 PM,"REPLYING TO xerello WHO SAID: <u>&quot;                                                           You act like regime change in Iraq was my idea, Sarge.   &amp;quot;Let me start with the Iraqi regime. The stated policy of my government is that we have a regime change.   President Bush 26 May 2002  &quot;</u>    Iraq admitted, among other things, an offensive biological warfare capability, notably, 5,000 gallons of botulinum, which causes botulism; 2,000 gallons of anthrax; 25 biological-filled Scud warheads; and 157 aerial bombs.  And I might say UNSCOM inspectors believe that Iraq has actually greatly understated its production....    Over the past few months, as [the weapons inspectors] have come closer and closer to rooting out Iraq&apos;s remaining nuclear capacity, Saddam has undertaken yet another gambit to thwart their ambitions by imposing debilitating conditions on the inspectors and declaring key sites which have still not been inspected off limits....   It is obvious that there is an attempt here, based on the whole history of this operation since 1991, to protect whatever remains of his capacity to produce weapons of mass destruction, the missiles to deliver them, and the feed stocks necessary to produce them. The UNSCOM inspectors believe that Iraq still has stockpiles of chemical and biological munitions, a small force of Scud-type missiles, and the capacity to restart quickly its production program and build many, many more weapons....   Now, let&apos;s imagine the future. What if he fails to comply and we fail to act, or we take some ambiguous third route, which gives him yet more opportunities to develop this program of weapons of mass destruction and continue to press for the release of the sanctions and continue to ignore the solemn commitments that he made? Well, he will conclude that the international community has lost its will. He will then conclude that he can go right on and do more to rebuild an arsenal of devastating destruction.  And some day, some way, I guarantee you he&apos;ll use the arsenal....   President Clinton   1998     XXXhttp://www.cnn.com/ALLPOLITICS/1998/02/17/transcripts/clinton.iraq/XXX "
iraq_war,409192893_4330020922001,17,xerello,Thu 23 July 2009 08:20 AM,"REPLYING TO LineDoggie WHO SAID: <u>&quot;    Iraq admitted, among other things, an offensive biological warfare capability, notably, 5,000 gallons of botulinum, which causes botulism; 2,000 gallons of anthrax; 25 biological-filled Scud warheads; and 157 aerial bombs.  And I might say UNSCOM inspectors believe that Iraq has actually greatly understated its production....    Over the past few months, as [the weapons inspectors] have come closer and closer to rooting out Iraq&apos;s remaining nuclear capacity, Saddam has undertaken yet another gambit to thwart their ambitions by imposing debilitating conditions on the inspectors and declaring key sites which have still not been inspected off limits....   It is obvious that there is an attempt here, based on the whole history of this operation since 1991, to protect whatever remains of his capacity to produce weapons of mass destruction, the missiles to deliver them, and the feed stocks necessary to produce them. The UNSCOM inspectors believe that Iraq still has stockpiles of chemical and biological munitions, a small force of Scud-type missiles, and the capacity to restart quickly its production program and build many, many more weapons....   Now, let&apos;s imagine the future. What if he fails to comply and we fail to act, or we take some ambiguous third route, which gives him yet more opportunities to develop this program of weapons of mass destruction and continue to press for the release of the sanctions and continue to ignore the solemn commitments that he made? Well, he will conclude that the international community has lost its will. He will then conclude that he can go right on and do more to rebuild an arsenal of devastating destruction.  And some day, some way, I guarantee you he&apos;ll use the arsenal....   President Clinton   1998     XXXhttp://www.cnn.com/ALLPOLITICS/1998/02/17/transcripts/clinton.iraq/XXX&quot;</u>   If you don t want to answer the question of the thread, I understand.   Answering the question truthfully exposes the folly and failure of the war in Iraq.   But give up on the WMDs in Iraq. President Bush did.   &amp;quot;Not having weapons of mass destruction [in Iraq] was a significant disappointment,&amp;quot; President Bush, January 12, 2009 "
iraq_war,409192893_4330020922001,18,dragonflyer04,Thu 23 July 2009 08:28 AM,"Time to let the Iraqi&apos;s fall on their azz, while putting together what might turn out to be a nation. Iran and Syria will have very heavy influence on the next Iraqi government. "
iraq_war,409192893_4330020922001,19,john2x,Thu 23 July 2009 10:26 AM,"REPLYING TO xerello WHO SAID: <u>&quot; There is no option to  leave now  since moving more than 130,000 combat and support troops takes time. I believe that President Obama has set next August as being a target date to remove  most  of the troops because the commanders on the ground said they would need that much time.   As for letting the Iraqis decide     Al Qaeda was NOT established in Iraq the way they are established now before the war started. When American forces leave, America s number one enemy will claim victory, since they will be on the battlefield and we are not. Al Qaeda will continue to try and destabilize the Iraqi government and maybe the Middle East after we are gone   that is a threat to our national security.   Then there is the matter of Iran. They are developing a nuclear weapon which is a direct threat to America s national security. We now have military capability on their border. After 12-31-11 we will have none.   If there are national security issues for the United States in Iraq, why should the Iraqis decide?  It is a difficult question, but one that is going to have to be answered as we get closer to 12-31-11.&quot;</u>     If there are national security issues for the United States in Iraq, why should the Iraqis decide?   Because its thier country and they claim they can defend themselves. Who are we to say different? We just cant invade and occupy a nation when someone feels threatened,that would make us agressors. Why dont we just invade and occupy N.Korea? They already have demonstrated they have Nuclear weapons isnt that a threat to our national security?  As far as leaving Iraq, How long did it take to leave VN? Its thier country and they dont want us there so its past time to leave. "
iraq_war,409192893_4330020922001,20,Persy,Thu 23 July 2009 10:29 AM,"   Ahhhh...we taught them so well!     No, we don&apos;t need to stay.  We have done just about all we can do and they want us out. "
iraq_war,409192893_4330020922001,21,Persy,Thu 23 July 2009 10:38 AM,"REPLYING TO Yooper_tj WHO SAID: <u>&quot;  Hold on there...  If you&apos;re standing in Tehran, and you&apos;re facing north, and you turn your head to the left...Iraq is right over there.  So we leave.  Now turn your head to the right, and tell me what you see right over there?  Now turn around and look south...those big grey things straight ahead of you in that body of water there?  Come on, x...let&apos;s not rhetoricize geography like the neos do the sciences, now.   &quot;</u>    Ohhh....Ohhh...(hand raised wildly)...I know the answer to this one!!!!!  hee..hee..  thanks for the laugh (needed that one today)! "
iraq_war,409192893_4330020922001,22,goarmy06,Sat 25 July 2009 01:00 PM,This forums seems to have made quite the turnaround since I was here last (which seems like ages ago).   I can&apos;t believe how many MilCom members are now for getting out. 
iraq_war,409192893_4330020922001,23,xerello,Sun 26 July 2009 12:46 PM,"REPLYING TO goarmy06 WHO SAID: <u>&quot; This forums seems to have made quite the turnaround since I was here last (which seems like ages ago).   I can&apos;t believe how many MilCom members are now for getting out.&quot;</u>   Time to get out no matter what does seem to be the consensus. I think it is mission fatigue.   It started as:   And I assure you, this will not be a campaign of half measures, and we will accept no outcome but victory.  CinC Bush, on the day the Iraqi war started.   To:  The best way to complete the mission is to help Iraqis build a free nation that can govern itself, sustain itself, and defend itself.  President Bush, Fort Bragg, North Carolina, 29 June 2005  Then:  You hear people say, there must be a clear military mission. That&apos;s what the military people have said to me. The mission is to help Iraqis clear and secure neighborhoods, to help Iraqis protect the local population, and to ensure that the Iraqi forces that are left behind will be capable of providing the security necessary in the capital city of Iraq. That&apos;s the mission.   President Bush, January 11, 2007  To lowering the bar so it could be stepped over: &amp;quot;success is not no violence.  President Bush, May 02, 2007  Now it has come down to:  Iraq, good enough. Let s get out of here. "
iraq_war,409192893_4330020922001,24,xerello,Wed 18 November 2009 09:23 AM,"As the violence increases in Iraq, the question is going to be asked more and more often:  Should President Obama try to get the Iraqis to change the law that states  all American forces  must leave Iraq by 12-31-11?  Or do we just leave and celebrate  Iraq Success  day on 1-1-12 no matter what?   &amp;quot;ZAUBA, Iraq, Nov. 16 (UPI) -- Thirteen Iraqi civilians were slain by gunmen wearing Iraqi Army uniforms, police sources said Monday.  An unnamed source told the Kuwait News Agency KUNA that the villagers of Zauba were rounded up and executed by the gunmen, raising tensions in the area as Iraqi security forces clamped down following the attack.&amp;quot;  &amp;quot;KUNA said the shootings are part of a general deterioration of security in Iraq as the Baghdad government seeks to restore order following the pullout of U.S. troops from the country&apos;s cities.&amp;quot; &amp;gt;http://www.upi.com/Top_News/US/2009/11/16/Report-Gunmen-kill-13-Iraqi-civilians/UPI-94911258379130/ "
iraq_war,409192893_4330020922001,25,IHAWKER,Wed 18 November 2009 10:52 AM,"Of course it is time to get out of Iraq, way past time, as we shouldn&apos;t of been there in the first place. "
iraq_war,409192893_4330020922001,26,ProgMod,Wed 18 November 2009 04:31 PM,"REPLYING TO IHAWKER WHO SAID: <u>&quot; Of course it is time to get out of Iraq, way past time, as we shouldn&apos;t of been there in the first place.&quot;</u>       "
iraq_war,409192893_4330020922001,27,MilitaryFanSupporter,Wed 18 November 2009 07:38 PM,"REPLYING TO ProgMod WHO SAID: <u>&quot;       &quot;</u>  Like most of you, I was NOT in favor of OIF.  I reasoned that we did not complete the mission in A-stan and getting enemy  1, UBL.   However, I felt since we&apos;re there, let&apos;s win this sucker!  So, I had to vote for stay and get it done but, I do so with reservations... I will say this, this was a HUGE mistake by going into Iraq."
iraq_war,409192893_4330020922001,28,Vicdude,Wed 18 November 2009 07:51 PM,"Well for what it&apos;s worth let me stick my two cents worth in.   Considering the good of Iraq and it&apos;s people, I&apos;d have the troops, all of the troops smash all their weapons beyond recognition and start boarding the transports tomorrow morning. Iraq and it&apos;s people are unwilling to expend the necessary effort to save their own butts. Saddam Hussein was good enough for them and it won&apos;t be long before some Saddam Hussein clone will pop up and take over. I&apos;m not in the least worried about any threat facing us from Iraq. given proper provocation we can easely turn the entire rotten country into a huge lump of fused glass.   Iraq and it&apos;s people aren&apos;t my concern. What is my concern are our troops who are fighting and dieing there. Let&apos;s say we do pull out now. What do we tell our troops who have suffered so much. What do we tell their parents, spouses and children. Do we say &amp;quot;Daddy fought and died in Iraq for no good reason?&amp;quot; I think not. No matter what it takes we must make their sacrifice meaningful.   I don&apos;t have the answers. Bush didn&apos;t have the answers and neither does Obama. We do however need answers and we need them now."
iraq_war,409192893_4330020922001,29,IHAWKER,Wed 18 November 2009 09:53 PM," Daniel L. Davis: Saying no to war for sake of peace   Right now the Obama administration is locked in an intense, agonizing debate regarding the course of action to which it will commit the United States in Afghanistan.  At the same time, senior uniformed and civilian leaders are grappling with the deteriorating security situation in Iraq, wondering if we&apos;ll be able to redeploy our combat forces next year as currently planned.  The former could commit over 100,000 U.S. combat troops to Afghanistan for an indeterminate number of years; the latter could leave nearly 120,000 in Iraq for some equally unknown period of time.   The cost of these twin problems to the nation in terms of the escalating numbers of killed and wounded troops, the billions of dollars a month spent to fund them, and the wear and tear on the Force has already been severe and will only get worse with time.   In May of this year, the U.S. Army submitted to Congress its &amp;quot;2009 Posture Statement&amp;quot; that describes the Army&apos;s expectation of perpetual future conflict. &amp;quot;Many national security and intelligence experts,&amp;quot; the statement explains, &amp;quot;share the Army&apos;s assessment that the next several decades will be characterized by persistent conflict -- protracted confrontation among state, non-state, and individual actors...&amp;quot;   But is this a good -- or even valid -- assumption?   Unquestioned in this supposition is that we must and will fight each time presented with a complex international problem that includes violent opponents -- and the option of refusing the conflict won&apos;t be possible or desirable. But to see how faulty that thinking is, consider the two wars we&apos;re fighting today.  In 2003, Saddam was a nuisance; a thorn in our side. But he was clearly contained and incapable of launching any cross-border invasions. Regardless of one&apos;s political persuasion, there was no need to attack Iraq at that time.   Following 9/11, we could have attacked al-Qaeda and defended America&apos;s legitimate vital national interests without invading and occupying &amp;quot;the second poorest country in the world for eight-going-on-forever years.&amp;quot;   We must divest ourselves of the flawed assumption that we must always fight a war in answer to any provocation.   Douglas Macgregor recently wrote an essay in the Armed Forces Journal titled, &amp;quot;Refusing Battle.&amp;quot; He posits that numerous times in our nation&apos;s history we have fought wars when we should have refused battle, and each of those occasions has had disastrous effects for our country.   As of Nov. 2 in both Iraq and Afghanistan, a total of 5,245 service members have lost their lives and a whopping 35,944 have been wounded in action. According to the Congressional Research Service, Congress has thus far approved more than  1 trillion to pay for the wars.  But has the extraordinary hemorrhaging of American blood and treasure -- necessitated by accepting battle in 2001 and 2003 -- made the United States more secure?   Clearly it has not: Prior to choosing combat in those two cases, the U.S. had to contend with no insurgencies and with one main transnational terror threat. Today, the threats are significantly broader, deeper, and more lethal.   For the sake of the tens of thousands of veterans -- and their families -- who have paid such a bitter price for those twin decisions to accept battle, let us with wisdom and a sober spirit commit to using all the tools at our national disposal for solving complex problems in a violent world, and return war to its rightful place as a means of last resort.   Perhaps counter-intuitively to some, refusing battle is sometimes the best way to ensure our peace and prosperity.    Lt. Col. Daniel L. Davis is a cavalry officer in the U.S. Army and fought in Desert Storm in 1991, served in Afghanistan in 2005 and in Iraq in 2008-09. The views expressed here solely reflect his personal views.  "
