Topic	Thread ID	Post ID	User ID	Time	Post Content
abortion_as_rights_or_choices	5531905206_6420099791001	42	Fighterpilotmafia	Sat 06 September 2008 07:27 PM	REPLYING TO sweetsuds WHO SAID: <u>&quot;   Would they have produced a net benefit? As they would be unwanted children, it&apos;s quite likely that many would not get what they needed in terms of education and care early on. And poorly educated people who may not be in the best of health aren&apos;t exactly your most productive citizens. Not that this is an &amp;quot;excuse&amp;quot; to allow abortion, but I don&apos;t think that banning abortion would end abortion or yield loads of productive citizens. It would, however, result in a few public health issues, like coping with the aftereffects of illegal abortion (like the return of &amp;quot;infected OB&amp;quot; departments in hospitals), women who lack access to pre-natal care (it&apos;s a job getting pre-natal care in some places with insurance) and dealing with children who may not have well-child care.&quot;</u>   Granted, a minority of those people who aren&apos;t here that would have been, would have been a drain on society.  But I feel that the good outweighs the bad.  I think there would be far more good than bad in the situation.  But who really knows?  I read somewhere before that crime in NY and all across the US was going to skyrocket in the 90&apos;s.  It kept going up and up and up.  All of a sudden, crime just went way down, early 90&apos;s I think.  This coincides with when abortion became legal.  There are many who draw a line from that.  They feel that if abortions hadn&apos;t been made legal, America would have been over run with crime.  Who knows?  I do see the logic in that, though.  As for the comment on what should we do with mothers who procede with the abortion?  I saw a guy on youtube asking protesters the same thing outside clinics.  They really didn&apos;t know, and the guy thought he was the cat&apos;s meow because of that fact.  I&apos;ve got a solution.  Sterilize them.  It&apos;s harsh, but it&apos;s a punishment.  And no more abortions. 
abortion_as_rights_or_choices	5531905206_6420099791001	43	sweetsuds	Sat 06 September 2008 07:55 PM	It is hard to predict something like crime rates due to abortion laws, but it&apos;s easier to link abortion laws to issues like numbers of women with infections affecting the reproductive organs and rendered infertile or disabled due to same, birth defects or complications due to attempts at illegal abortion, numbers of infants abandoned and/or killed, and other serious public health issues that are the risks entailed with abortion bans. It would be far healthier to further efforts to prevent unwanted pregnancies and make adoption a better option. 
abortion_as_rights_or_choices	5531905206_6420099791001	44	Tower_Flower	Sat 06 September 2008 07:56 PM	I don&apos;t think the government should be in this issue.  I don&apos;t see how anyone can possibly explain away the fact that once an egg is fertilized it is a living being. Some societies consider a child to be a year old when it is born.  I have always heard discussion on this issue, and it was always a decision between the father, mother, and doctor, but it was usually because of a health risk to the child or mother. If it was an unwanted pregnancy, a family member somewhere usually raised it, or it was put up for adoption. (In more recent times I actually knew a women who used this as a &amp;quot;birth control&amp;quot; method.  Unsat.) In this time the problem of ignorance, selfishness, and irresponsibility with the use of harmful practices (drugs, enviornment, etc.) make it even more of a complicated issue, I know. Love and concern would help.   I have always desired to do, and see, programs wherein a mother who wishes to keep her baby, but has been abandoned by whomever could stay in a nice house, be active in choirs, cooking , etc; learn methods of child care, and relationships. Women from the community could teach the womanly arts, exercise programs, yoga, etc on a volunteer basis. After the child is born have six months to visit a career/job/mental health councilor, work, get housing, and integrate back into society.   Abstinence is possible. Men need to use protection!! Somehow we skip right over the responsibility of men to stop...think, and get married if they just can&apos;t control themselves. This is not a national sport. It is the life of a prescious, prescious child, and men should be held just as accountable. It should be considered a dishonor to &amp;quot;knock someone up&amp;quot;, instead of a great feat of accomplishment. Anyone can do that.  This is not an unrealistic venture providing it be kept in the civilian sector with little government involvement...just community, churches, volunteers, donations, etc. Waivers would have to be signed, of course for liability purposes, and if the woman choose not to go along with the program then find their own means. Bring back the human, family, community concept.  Don&apos;t leave this burden on society, the government, and clinics! 
abortion_as_rights_or_choices	5531905206_6420099791001	45	Silverbusa	Sat 06 September 2008 10:23 PM	REPLYING TO Fin_atic WHO SAID: <u>&quot; Well i would like to see more rights for the father.  If the woman chooses to keep the baby the father is on the hook for payment until the kid is 18.  BUT if the father wants to keep the baby and the mother wants to terminate he has no say so whatsoever.  The father is half of that child, yet he has no say.  How is that fair or even legal.&quot;</u>  Isn&apos;t it a basic leadership concept that you cannot logically hold somebody responsible if you do not also empower them.  That&apos;s the problem here.  The person with the ultimate power (whether or not to get pregnant and whether or not to get an abortion) is the female and she is being given every excuse for not taking responsibility.  yet the person with the least amount of power is being asked to step in and take responsibility.  Amazingly twisted logic there.  Good post Fin. 
abortion_as_rights_or_choices	5531905206_6420099791001	46	Silverbusa	Sat 06 September 2008 10:27 PM	REPLYING TO liberal90 WHO SAID: <u>&quot;   What happens when the woman has taken every reasonable precaution in regards to birth control and it still fails and she becomes pregnant?&quot;</u>  A woman who takes every reasonable precaution in regards to birth control is aware that she still risks pregnancy when she sleeps with a guy.  A woman who takes the appropriate precaution in regards to birth control (abstinence) has zero risk of getting pregnant unless she is raped.  One is in control of the situation and assumes repsonsiblity because she is knowingly taking a risk.  The second has done EVERYTHING in her power to avoid getting pregnant and she should be assisted in every way for doing the right thing should she be victimized.  Do you still believe a woman sleeping around but is popping a pill is absolved of the repsonsibility of murdering a child when she chooses abortion? 
abortion_as_rights_or_choices	5531905206_6420099791001	47	undercoversister	Sat 06 September 2008 10:37 PM	In order to keep this discussion going, I thought I would throw in some facts:  21  feel that they do not have the financial resources to bring up a child.    21  feel that they are not ready for the responsibility of raising a child.    16  feel that their life would be changed too much. She might have a plan for her future (education, developing a career, etc.) that does not allow for having a child at the present time. She might be looking after an elderly parent and does not have sufficient time or energy to commit to a baby.    12  feel that her relationship with her partner is in difficulty.    11  feel that they are too young, and not sufficiently mature to become a mother.    In 8  of the cases, her children are grown and she does not want to start another family, or she has all the children that she wants.   Some of these reasons may be influenced by: Pressure from the father or from her parents to have an abortion.    She feels that she lacks the emotional and physical strength to go through another pregnancy and raise the child.    She believes that raising an additional child would short-change her existing children.    She is a student and/or without a partner; she feels that raising a child would be too difficult and disruptive at her time in life.    She doesn&apos;t want other people to know that she became pregnant.    A child would interfere with her career or education.    She may fear physical abuse from a parent if they learn of her pregnancy.    She may fear being tossed out onto the street by a parent if they learn of her pregnancy.    In the case of a multiple pregnancy, the woman may be faced with giving birth to more newborns than she feels she can deal with.    That being tosses out there....it looks like all of those &amp;quot;circumstances&amp;quot; could be changed for the better, so that pregnant woman wont feel the way they do right now. I think this is the key to reduce abortions and no matter what party affiliation, I think we can all agree that we would like to see the number of abortions reduced. 
abortion_as_rights_or_choices	5531905206_6420099791001	48	Silverbusa	Sat 06 September 2008 10:57 PM	REPLYING TO Grachus WHO SAID: <u>&quot; This as everyone knows is a topic that had been beaten, hacked, mutilated to death.   But let me pose some questions. Some believe that abortion is the death of a human being. There is no qualifications being expressed - Abortions kills a human being.  So.  1. If abortion consists of taking a human life, no different than taking any other human life, would it be proper then to inflict either the death penalty or life in prison (depending on whether you believe in Capital punishment)?  It would seem to automatically follow. So I ask this for those who believe abortion is murder.   Second: Most of those who want punishment for abortion, advocate little or no punishment for the woman, but harsh penalties for the abortionist. Does this make sense? The woman after all is the one who looked for, hired, and paid the &amp;quot;hit man,&amp;quot; who is more of an &amp;quot;accessory to the crime&amp;quot; then the Mr. Big, i.e., the woman who hired him.  It would seem to me, that even those who say that a fetus is a full fledged human being, in practice do NOT see the fetus as a full fledged human being.  If the fetus is such a human, why then are the proposed penalties, almost nothing for the woman, and even for the practicing abortionist, only five years. Is this not a contradiction? If a human being is a human being - Why the shilly shallying attitude?  Third. If a fetus is a full fledged human being, why are there many people who recogise an &amp;quot;exception&amp;quot; if the life of the woman is in danger. Is there any other legal situation in which we allow ourselves to choose which individual lives and which dies?   So once again it would seem to me that those who see the fetus as a full fledged human, are sort of hedging their bets.   Finally, while the point has been made that there is a difference between a fetus and a sperm or an egg, is there a Moral difference? Is birth control which prevents an egg being fertislised ok, different from birth control that eliminates a fertislised egg? I ask this because the second example is &amp;quot;abortion&amp;quot; in the moral sense of the word.  To sum up, it seems to me, that we are drawing lines in the sand, always a risky proposition. Would it not be best to draw that line, after the birth of the fetus, and declare that birth to be the moment of legal transformation?  I say this because in my opinion, birth control is morally just as much an abortion as the medical procedure.   Dave&quot;</u>  The idea is killing one instance and murder in another.  Killing is seen as moral or legal taking of a life as in self-defense, execution because of a crime committed, or national defense.  Murder on the other hand is the unlawful or immoral taking of life.  An aborted child comes most often as the result of a woman who had consensual sex with no intent of having and keeping a child.  The situation of getting pregnant is avoidable in these cases but a priority of sexual gratification is made over the life of the resulting child.  In the case of an execution someone has forfeited their own life (not another&apos;s) by their actions.  They are guilty where in the previous scenario, the executee is not.  You say &amp;quot;Most of those who want punishment for abortion, advocate little or no punishment for the woman, but harsh penalties for the abortionist.&amp;quot;  To be honest, I&apos;ve never met a person who&apos;s advocated that.  Those I know who oppose abortion merely want the procedure to be illegal for all or some abortions.  The only time an abortionist would be &amp;quot;punished&amp;quot; fpr an abortion is if they knowingly performed an illegal abortion.  You ask about choosing who lives and who dies in a legal situation.  And the answer is a simple yes.  A police officer has the right to kill a person who is threatening the life of another and is in the position to make it happen.  You also ask the difference between egg, sperm, and fetus.  An egg alone cannot produce a human.  A sperm alone cannot produce a human.  A fertilized egg is the most basic stage of human life.  To answer the follow up question about birth control that prevents a fertilized egg from taking hold and the birth control that prevents an egg from being fertilized, there is an obvious difference.  The easiest answer that solves all the problems except the supposed need that a person just has to have sex is that one abstain.  I see one form of BC as particularly reprehensible because as you state it is a form of abortion.  It&apos;s easy to say wait for the birth to be the point a person is declared human but it ignores all kinds of biology in doing so. 
abortion_as_rights_or_choices	5531905206_6420099791001	49	undercoversister	Sat 06 September 2008 10:59 PM	  The question is actually not whether we become humans at conception or not. I think life begins at conception...even before that. However, I do not believe that a 8 weeks old fetus should receive human rights. 
abortion_as_rights_or_choices	5531905206_6420099791001	50	mmulder67	Sun 07 September 2008 01:14 AM	REPLYING TO Silverbusa WHO SAID: <u>&quot;  Red herring?  Ever see a case of an injustice commited (not talking social issues here either) and someone walks off scott free because it&apos;s not illegal?  You know, the guy who takes upskirt shots of women without their knwoledge and then posts them on the internet and nothing happens and there is no recourse kind of injustice?  I&apos;ve seen plenty of decisions by the Supreme Court that have no basis in the Constitution (think of the property being stolen from families and being given to big business for the supposed greater good of the community).  Lastly, ending a child&apos;s life with murder isn&apos;t taking responsibility, abstaining until you are ready to deal with a pregnancy is taking responsibility.  Liberal logic is so disturbing.  Driver:  Yeah I shot the guy in the head to put him out of his misery. Investigator:  Put him out of his misery? Driver:  Yeah, I was driving home and hit this guy right in front of his house.  He was on the side of the road in terrible agony. Investigator:  You didn&apos;t think about calling an ambulance? Driver:  Oh sure, but once you consider the outrageous costs of medical care,  hic  the lost work, his current pain, the obvious fact that he&apos;s dirt poor... staggers about before regaining his balance  you see that Pinto he&apos;s got parked in the driveway of that single-wide?...and would have to spend years in rehab...look at how twisted his legs and arms are...I figured the right thing to do was to prevent any difficulties in life for him. Investigator:  Wow.  You seem rather detatched from the tragedy that&apos;s occured. Driver:  Detached?  I did the responsible thing.  What should I feel for being responsible? Investigator:  (looking at the empties strewn about the driver&apos;s car)  Sir, Have you been drinking? Driver:   almost falls over laughing  Oh yeah, I&apos;m frickin&apos; hammered. Investigator:  Thanks, for being Frank... Driver:  My name&apos;s not Frank... smiles  Investigator:  You said you were being responsible by ending that guy&apos;s life.  Wouldn&apos;t it have been responsible to not have been drinking in the first place? Driver:  Dude!  It was lady&apos;s night and I almost scored and this guy didn&apos;t have anything worth living for.&quot;</u>  You cannot force society to conform to your personal moral standards. Sex between consenting adults is not, has not and never will be illegal. You disapprove of abortion. I get that. But you are not going to force anyone to have a child they don&apos;t want...unless you are willing to bear all the costs associated with that child. Abstinence is a great theory. It&apos;s never going to happen. Why??? Inherent biological traits for reproduction. Our bodies practically force us to copulate. Making the personal choice of whether or not having a child is the right thing is not our right to legislate. As for your little parable...well you forgot about the wife and three kids that guy was supporting. Not quite the same a fetus that is or isn&apos;t fully developed into a human.
abortion_as_rights_or_choices	5531905206_6420099791001	51	Tower_Flower	Sun 07 September 2008 12:41 PM	REPLYING TO undercoversister WHO SAID: <u>&quot;   The question is actually not whether we become humans at conception or not. I think life begins at conception...even before that. However, I do not believe that a 8 weeks old fetus should receive human rights.&quot;</u>       
abortion_as_rights_or_choices	5531905206_6420099791001	52	Grachus	Sun 07 September 2008 02:52 PM	REPLYING TO Silverbusa WHO SAID: <u>&quot;  The idea is killing one instance and murder in another.  Killing is seen as moral or legal taking of a life as in self-defense, execution because of a crime committed, or national defense.  Murder on the other hand is the unlawful or immoral taking of life.  An aborted child comes most often as the result of a woman who had consensual sex with no intent of having and keeping a child.  The situation of getting pregnant is avoidable in these cases but a priority of sexual gratification is made over the life of the resulting child.     I always find the above odd. No offense, but generally speaking even married couples have sex far more often then the simple need for reproduction. May I suggest that if the above is a legitimate criterium, then sex for other than reproductive reasons be outlawed? After all, condemns fail, some birth control pills are actually refurbished gummy bears made in China, and as we always say, &amp;quot;Schit happens.&amp;quot;  Can a mass of undifferentiated cells be declared a human being with all the rights guaranteed? And if this is true, what is the moral difference in one mass of cells and another?     Is it not true that the fertilised egg has about as much chance of developing into a human being as the egg alone, if it wasn&apos;t for the human being who is carrying them? Would it not be fair to say that the decision to carry that fetus should be the decision of that human being?    quote:  Originally posted by Silverbusa: It&apos;s easy to say wait for the birth to be the point a person is declared human but it ignores all kinds of biology in doing so.&quot;</u>   I agree. I would like a cut and dried, unequivocal answer that is not messed up with moral questions or when this cell or that becomes a human being.   So for example the Catholic Church seeks this unequivocal answer by saying that birth control IS the moral equivalent of abortion. Others set the boundry later, and others set the boundry even later then that.  But I agree with the logic, if not the conclusions of the Catholic Chruch. To prevent the fertilisation of an egg that would be otherwise fertilised is moraly the same as a full fledged abortion.   If I create a situation that leads to a death, legally I am considered culpable, and if not charged with murder itself, I can be charged with &amp;quot;Man Slaughter,&amp;quot; or &amp;quot;Negiligent Homicide.&amp;quot;  I solve this delemma by declaring that Birth itself is the moral line in the sand.   But while I respect your opinion, you are not actually acting on your opinion. If aborting a fetus is indeed Murder, why then are you not advocating the penalties we normally assign to killers? And to add insult to injury, the one who is really responsible gets off free, while we reserve whatever penalties to the &amp;quot;accessory&amp;quot; to the crime.  Dave   I bumped this post of mine, because I STILL don&apos;t see anyone advocating life in prison, or the death penalty for abortion.   If you DON&apos;T advocate it, then you really don&apos;t believe abortion is killing a human being.  Dave 
abortion_as_rights_or_choices	5531905206_6420099791001	53	billbright	Sun 07 September 2008 03:59 PM	REPLYING TO Fin_atic WHO SAID: <u>&quot; Well i would like to see more rights for the father.  If the woman chooses to keep the baby the father is on the hook for payment until the kid is 18.  BUT if the father wants to keep the baby and the mother wants to terminate he has no say so whatsoever.  The father is half of that child, yet he has no say.  How is that fair or even legal.&quot;</u>   Y&apos;want to play, y&apos;gotta pay. Wear a rubber next time. The woman could have terminated the child and she didn&apos;t. Would you have preferred that she did? The minute you leave all the responsibility of contraceptive up to her, you forfeit your choice and give it to her.   She has the pleasure of carrying it to term while he&apos;s out hunting for new meat.  To me the abortion issue is a women&apos;s issue. Men shouldn&apos;t get a vote until they are universally ready to wear a rubber during sex. 
abortion_as_rights_or_choices	5531905206_6420099791001	54	USAF_76_2_80	Sun 07 September 2008 05:11 PM	 You don&apos;t think abstinence is a possible alternative?    
abortion_as_rights_or_choices	5531905206_6420099791001	55	rayld2	Sun 07 September 2008 05:17 PM	REPLYING TO Silverbusa WHO SAID: <u>&quot;  The woman put herself in the position to be pregnant in the first place.  Does she have any responsibility to avoid getting pregnant (the only sure way is abstinence) until she is ready to have kids or is it everyone else&apos;s responsibility to pick up her slack so she won&apos;t murder her child because she just had to have sex?&quot;</u>   So because YOU disagree with the woman having sex she should be forced to accept the pain and risk of a delivery. 
abortion_as_rights_or_choices	5531905206_6420099791001	56	rayld2	Sun 07 September 2008 05:22 PM	REPLYING TO Fighterpilotmafia WHO SAID: <u>&quot;   She wasn&apos;t forced to have sex Ray.  We keep shuffing off the real &apos;choice&apos; here.  That&apos;s the choice.    I don&apos;t remember the law, and I&apos;ll have to do some research...but in the case of a national crisis I think the gov can force you to give blood, if you&apos;re able.  But I know what you&apos;re saying.    I just disagree with it and I feel that sex resulting in unwanted pregnancy is different that donating blood, skin or bone marrow.&quot;</u>   In what way is it different other than that one does NOT affect YOU personally and the other does? Please be specific and just for you information I do NOT consider she had sex or my religion (religous leaders) says so to be acceptable answers. 
abortion_as_rights_or_choices	5531905206_6420099791001	57	Fighterpilotmafia	Sun 07 September 2008 09:18 PM	REPLYING TO rayld2 WHO SAID: <u>&quot;   In what way is it different other than that one does NOT affect YOU personally and the other does? Please be specific and just for you information I do NOT consider she had sex or my religion (religous leaders) says so to be acceptable answers.&quot;</u>    What an obtuse statement Ray.    How is it different?  How is killing a baby different than giving blood?    Hmmmmmmmmmm.  What are you getting at?  Are you saying that if I don&apos;t give blood that it&apos;s the same as killing a baby?  On the off chance that my pint might save someone, somewhere, at some point in time?    No.  One is the direct killing of another.  It&apos;s an apples to oranges response Ray, and it&apos;s doesn&apos;t belong in this forum.    By the by, I do give blood.      I would give bone marrow if someone came up and needed it.  There aren&apos;t exactly bone marrow drives in my part of the country, and from what I hear it&apos;s not a sit down for thirty minutes procedure. 
abortion_as_rights_or_choices	5531905206_6420099791001	58	mmulder67	Mon 08 September 2008 12:41 AM	You cannot legislate an inherent right that any individual has just because you don&apos;t think it&apos;s morally correct. Until you are willing and able to accept all the reponsibilities involved then you have no right to tell anyone what they can or cannot do with their own bodies when it has no effect on your quality of life. Some strange woman that has an abortion does not change your personal life in any way, shape or form.
abortion_as_rights_or_choices	5531905206_6420099791001	59	rayld2	Mon 08 September 2008 05:37 AM	REPLYING TO Fighterpilotmafia WHO SAID: <u>&quot;   Your statement   quote:  How is it different? How is killing a baby different than giving blood?&quot;</u> shows how you are twisting the issue. I asked how using the government to FORCE someone to carry and deliver a child was different than the government FORCING someone to donate blood, donate bonemarrow, etc. I did not ask how giving blood was different than killing a baby. Try answering the ACTUAL question rather than making up your own question.  I have also asked if YOU support giving the government the power to FORCE people to donate blood, bonemarrow, etc. If you support giving the government this type of power where would you draw the line? Would you allow the government to force donation of part of a liver? How about forcing the donation a kidney if you have two healthy ones? 
abortion_as_rights_or_choices	5531905206_6420099791001	60	Tower_Flower	Mon 08 September 2008 12:47 PM	I agree that it then becomes a matter of giving up more of our rights...period, and the actual issues get lost anyway (whether it be planting in the full moon, or abortion)! 
abortion_as_rights_or_choices	5531905206_6420099791001	61	Fighterpilotmafia	Mon 08 September 2008 03:08 PM	REPLYING TO rayld2 WHO SAID: <u>&quot; shows how you are twisting the issue. I asked how using the government to FORCE someone to carry and deliver a child was different than the government FORCING someone to donate blood, donate bonemarrow, etc. I did not ask how giving blood was different than killing a baby. Try answering the ACTUAL question rather than making up your own question.  I have also asked if YOU support giving the government the power to FORCE people to donate blood, bonemarrow, etc. If you support giving the government this type of power where would you draw the line? Would you allow the government to force donation of part of a liver? How about forcing the donation a kidney if you have two healthy ones?&quot;</u>    This is why it&apos;s so hard to have a debate with you.  I can accent the word force, I can accent the word is...........The End Result Of Abortion Is Death To An Innocent Child.  The End Result Of Me Giving Or Not Giving Blood Is WHO KNOWS????  Maybe it will save a life, maybe it won&apos;t.  Maybe it will be thrown away after a certain time period.  As for you accenting the term force.....nobody &apos;forced&apos; the woman to have sex to become pregnant.  Unless it was rape, you cannot use that statement.  That&apos;s why it&apos;s different.    Forced to give blood.....I had no choice to have blood in my body in the first place.  Forced to have a baby.....you have a choice to have that baby in you or not.  If you took all the protection you could....too bad.  There is still a way to never be pregnant in the frist place.  That&apos;s the difference.  Am I clear enough?  You cannot compare the forced removal of a kidney..something I have no choice in having in my body or not, to the forced keeping of a baby.  Something the female and male in question HAD A CHOICE OF BRINGING ABOUT.  Don&apos;t want a kid?  Don&apos;t have sex.  Don&apos;t push it off by killing the baby.  The fact that we are talking about this astounds me.  Women and their liberal counterparts keep screaming of this choice they want.  THEY ALREADY HAVE A CHOICE!  People are pretending it&apos;s not their fault that they got pregnant, and how dare we decry the fact that they are killing American babies.  How dare them. 
abortion_as_rights_or_choices	5531905206_6420099791001	62	billbright	Mon 08 September 2008 07:26 PM	&amp;quot;Women and their liberal counterparts keep screaming of this choice they want.&amp;quot;  All women?  If you&apos;re a man, you display a great deal of arrogance in deciding for women what is best for them. I don&apos;t think men should be in the abortion debate at all.  I, personally, don&apos;t know whether killing a fetus kills a &amp;quot;baby.&amp;quot; It&apos;s a matter of description. Something is certainly being killed.   But, regarding abortion, I don&apos;t think it should be left to a man; that&apos;s women&apos;s business. Our business is in making sure they don&apos;t need one in the first place. If we could do what is morally assigned to us, there&apos;d be no problem. Wear a rubber, men. Man up. 
abortion_as_rights_or_choices	5531905206_6420099791001	63	nspreitler	Mon 08 September 2008 11:53 PM	REPLYING TO anoldnotboldrecondo WHO SAID: <u>&quot; If you demand that every pregnacy is carried to term by force of the law then get you body out in front of an abortion clinic peacefully, accompanied by a lawyer, to create a binding contract with the mother to financially support that child to age 18.  If you will not do that you are a hypocrite that wants the law to rule others lives in terms of your morals and ideas while you accept zero responsibility for the child.&quot;</u>   So a mother can kill an unborn child because of economic reasons, so should it be legal for parents to kill their children after they are born because of financial hardship. That answer is obviously no, so why is alright to kill an unborn child because of money issues. 
abortion_as_rights_or_choices	5531905206_6420099791001	64	mmulder67	Tue 09 September 2008 12:53 AM	REPLYING TO nspreitler WHO SAID: <u>&quot;   So a mother can kill an unborn child because of economic reasons, so should it be legal for parents to kill their children after they are born because of financial hardship. That answer is obviously no, so why is alright to kill an unborn child because of money issues.&quot;</u>  Then it should be illegal to end a pregnancy where the child is known to have severe deformities...after all financial issues are irrelevant. Nevermind that those that &amp;quot;chose&amp;quot; to have a child also &amp;quot;chose&amp;quot; any financial difficulties associated with it. Are you prepared to give up some of what you have in support of those you are forcing your moral standards on? If not, then you are a hypocrite.
abortion_as_rights_or_choices	5531905206_6420099791001	65	mmulder67	Tue 09 September 2008 01:14 AM	REPLYING TO FighterPilotMafia WHO SAID: <u>&quot; I just disagree with it and I feel that sex resulting in unwanted pregnancy is different that donating blood, skin or bone marrow.&quot;</u>  There&apos;s lot&apos;s of things that I disagree with but making my moral objections to them, enforced by the government, does not give others the ability to exercise their rights. And that is why abortion is legal and should stay that way. You will never get us to start telling an individual what they can do with their own body when it has no impact on your life. That is a path that we will regret if it comes to pass. Where will it stop? You have 2 kidneys, and that person needs only one to live so we are taking one of yours whether you like it or not.  The death penalty is legal. Do you agree with it? Sure, &amp;quot;the unborn baby hasn&apos;t committed a crime&amp;quot;, might be your conscious&apos; appeasement way of thinking but it is the exact same thing by your definitions. Taking the life of someone, regardless of circumstances. What it boils down to is that you want to regulate the human need to procreate by enforcing the natural outcome of that need, thereby forcing individuals to repress their urges. Got news for ya buddy...next is that beer you like to drink. It causes harm to not only your body but if not utilized in the right environment you might take someone&apos;s life and we can&apos;t have that. Therefore, your urge to drink will henceforth be repressed as beer will no longer be available in the manner we are accustomed to. Sound far fetched? Not when you open the door to legislating human &amp;quot;urges&amp;quot;....
abortion_as_rights_or_choices	5531905206_6420099791001	66	Angie1228	Tue 09 September 2008 05:51 AM	REPLYING TO mmulder67 WHO SAID: <u>&quot;  Then it should be illegal to end a pregnancy where the child is known to have severe deformities...after all financial issues are irrelevant. Nevermind that those that &amp;quot;chose&amp;quot; to have a child also &amp;quot;chose&amp;quot; any financial difficulties associated with it. Are you prepared to give up some of what you have in support of those you are forcing your moral standards on? If not, then you are a hypocrite.&quot;</u>   Just my two cents, I hate getting involved in debates like this because I know SOMEONE is going to bite my head off, depending on what side of the fence they sit on. But, I just wanted to say that I do believe abortion is killing a human child. Even in situations where it was a consequence of rape, or incest, it&apos;s still killing a human child. I don&apos;t however, believe that the choice should be taken away from women. I know that if I were raped and a child was the consequence of it, there&apos;s no way that I would want to carry around a daily reminder of such a vicious attack for 9 months. There&apos;s just no way to regulate this that would appease everyone that has an opinion about it, because then you get into gray areas, like, well what if it&apos;s going to harm the mother...or the baby has birth defects that are known early in the pregancy?....You can&apos;t just sit a woman down in an abortion clinic and ask prior to the procedure...&amp;quot;well, how did this happen? were you being irresponsible and end up knocked up? yes? ok, then you can&apos;t have an abortion.&amp;quot; Personally, I think that abortion is too easy an out for irresponsible behavior, I also don&apos;t think that the choice should be taken away.   Reason I responded to this quote is because I don&apos;t agree with the above statement about giving up some of what i have in support of the child...I&apos;m not the one that engaged in irresponsible behavior and ended up pregnant, so those that are against abortion should not be financially liable for a child just because of their beliefs. It&apos;s pretty easy to not get pregnant....don&apos;t have sex if you&apos;re not completely willing to accept the possible consequences of your actions.  One last thing, read a post a little while ago that said pregnancy may not show on a test until the 4-5 week mark. There are a lot of tests out there that will let you know you&apos;re pregnant before you even miss a period.   Bumper sticker i saw: &amp;quot;If it&apos;s not a baby....you&apos;re not pregnant&amp;quot; 
abortion_as_rights_or_choices	5531905206_6420099791001	67	rayld2	Tue 09 September 2008 07:08 AM	REPLYING TO Fighterpilotmafia WHO SAID: <u>&quot;    This is why it&apos;s so hard to have a debate with you.  I can accent the word force, I can accent the word is...........The End Result Of Abortion Is Death To An Innocent Child.  The End Result Of Me Giving Or Not Giving Blood Is WHO KNOWS????  Maybe it will save a life, maybe it won&apos;t.  Maybe it will be thrown away after a certain time period.  As for you accenting the term force.....nobody &apos;forced&apos; the woman to have sex to become pregnant.  Unless it was rape, you cannot use that statement.  That&apos;s why it&apos;s different.    Forced to give blood.....I had no choice to have blood in my body in the first place.  Forced to have a baby.....you have a choice to have that baby in you or not.  If you took all the protection you could....too bad.  There is still a way to never be pregnant in the frist place.  That&apos;s the difference.  Am I clear enough?  You cannot compare the forced removal of a kidney..something I have no choice in having in my body or not, to the forced keeping of a baby.  Something the female and male in question HAD A CHOICE OF BRINGING ABOUT.  Don&apos;t want a kid?  Don&apos;t have sex.  Don&apos;t push it off by killing the baby.  The fact that we are talking about this astounds me.  Women and their liberal counterparts keep screaming of this choice they want.  THEY ALREADY HAVE A CHOICE!  People are pretending it&apos;s not their fault that they got pregnant, and how dare we decry the fact that they are killing American babies.  How dare them.&quot;</u>   Yes it is clear you again are trying to avoid answering the question I actually asked which IMO is dishonest. 
abortion_as_rights_or_choices	5531905206_6420099791001	68	mmulder67	Tue 09 September 2008 10:21 AM	REPLYING TO Angie1228 WHO SAID: <u>&quot;  Reason I responded to this quote is because I don&apos;t agree with the above statement about giving up some of what i have in support of the child...I&apos;m not the one that engaged in irresponsible behavior and ended up pregnant, so those that are against abortion should not be financially liable for a child just because of their beliefs.  Therefore they should not be allowed to force their beliefs on others.  It&apos;s pretty easy to not  get pregnant   get arrested for DUI   get lung cancer   get mugged ....don&apos;t  have sex   drink alcohol   smoke cigarettes   leave your house  if you&apos;re not completely willing to accept the possible consequences of your actions.&quot;</u>  Where do get the idea that you can force anyone to do what you think they should do and then abdicate your responsibility for that decision?
abortion_as_rights_or_choices	5531905206_6420099791001	69	anoldnotboldrecondo	Tue 09 September 2008 10:29 AM	I would love to see some real numbers that show the majority of females who have abortions have the intelligence, maturity, financial resourses and family or peer support to be successful in rearing a child.  We would all like see those babies, fetus, embryo or whatever grow up to run for President but without massive and I mean massive socialistic support most have zero chance of even living a decent, productive life.  Force the birth then bear the burden. Or be still and pray for the souls. 
abortion_as_rights_or_choices	5531905206_6420099791001	70	Tower_Flower	Tue 09 September 2008 11:07 AM	You know what, where I grew up if any of those factors were the deciding factor, there would be no babies in town..    Love, family, community, fortitude, hard work and a one room  schoolhouse put out some the finest citizens this country could ever want.  An occasional &amp;quot;run-in&amp;quot; with Mr. Fist or Budweiser might disrupted the flow........There just was not time for overthinking anything or getting into too much trouble. Yes we had so called &amp;quot;bad blood&amp;quot; every once in awhile, but trust me they lost all community support and were left to fend for themselves, get with the program, or leave. 
